Event 2,,,,,,,,,,,,,,,Length Strata,,,Calculated or from Event 1 ,,,,,Length Strata,,,,
Event,Unique,Crew,Data Page,Date,Time,Tag Number,Fork Length (mm),Recap,Weight (lbs),Area,Area Description,Lat (WGS84),Long (WGS84),Comments,All,Small,Big,Fork Length Corrected (mm),E1 Tag Area,E1 Lat (WGS84),E1 Long (WGS84),Growth (mm),All,Small,Big,,
2,203,BC RS,14,6/18/2025,1255,,495,0,,,,64.90559,-148.80348,Gear= HL,,,,499.00,,,,,,,,,
2,204,BC RS,14,6/18/2025,1300,,595,0,,,,64.90559,-148.80348,Gear= HL,yes,,,598.00,,,,,yes,,,,
2,205,BC RS,15,6/18/2025,1300,,584,0,,,,64.90559,-148.80348,Gear= HL,yes,,,587.00,,,,,yes,,,,
2,206,BC RS,15,6/18/2025,1308,,568,0,,,,64.90559,-148.80348,Gear= HL,yes,,,571.00,,,,,yes,,,,
2,207,BC RS,15,6/18/2025,1340,,612,0,,,,64.90492,-148.79973,Gear= HL,yes,yes,,615.00,,,,,yes,yes,,,
2,208,BC RS,15,6/18/2025,1428,,502,0,,,,64.91045,-148.80106,Gear= HL,,,,506.00,,,,,,,,,
2,209,BC RS,15,6/18/2025,1611,,650,0,,,,64.91277,-148.8006,Gear= HL,yes,yes,,653.00,,,,,yes,yes,,,
2,210,BC RS,15,6/18/2025,1623,,614,0,,,,64.91382,-148.80336,Gear= HL,yes,yes,,617.00,,,,,yes,yes,,,
2,211,BC RS,15,6/18/2025,1630,,570,0,,,,64.91437,-148.80264,Gear= HL,yes,,,573.00,,,,,yes,,,,
2,212,BC RS,15,6/18/2025,1635,,586,0,,,,64.91437,-148.80264,Gear= HL,yes,,,589.00,,,,,yes,,,,
2,213,BC RS,15,6/18/2025,1644,,543,0,,,,64.91437,-148.80264,Gear= HL,,,,547.00,,,,,,,,,
2,214,BC RS,15,6/18/2025,1650,21227,600,1,,,,64.91437,-148.80264,RECAP;  Gear= HL,yes,yes,,612.00,CROA,64.984877,-148.881865,-12,yes,yes,,,
2,215,JS JRS,16,6/19/2025,1130,,514,0,,,,64.93961,-148.8023,Gear= HL,,,,518.00,,,,,,,,,
2,216,JS JRS,16,6/19/2025,1130,,499,0,,,,64.93961,-148.8023,Gear= HL,,,,503.00,,,,,,,,,
2,217,JS JRS,16,6/19/2025,1130,,384,0,,,,64.93961,-148.8023,Gear= HL,,,,389.00,,,,,,,,,
2,218,JS JRS,16,6/19/2025,1130,,216,0,,,,64.93961,-148.8023,Gear= HL,,,,223.00,,,,,,,,,
2,219,JS JRS,16,6/19/2025,1212,,468,0,,,,64.92832,-148.82172,Gear= HL,,,,473.00,,,,,,,,,
2,220,JS JRS,16,6/19/2025,1212,,540,0,,,,64.92832,-148.82172,Gear= HL,,,,544.00,,,,,,,,,
2,221,JS JRS,16,6/19/2025,1315,,666,0,,,,64.90755,-148.80803,Gear= HL,yes,yes,,668.00,,,,,yes,yes,,,
2,222,JS JRS,16,6/19/2025,1315,,509,0,,,,64.90755,-148.80803,Gear= HL,,,,513.00,,,,,,,,,
2,223,JS JRS,16,6/19/2025,1315,,430,0,,,,64.90755,-148.80803,Gear= HL,,,,435.00,,,,,,,,,
2,224,JS JRS,16,6/19/2025,1315,,498,0,,,,64.90755,-148.80803,Gear= HL,,,,502.00,,,,,,,,,
2,225,JS JRS,16,6/19/2025,1315,,280,0,,,,64.90755,-148.80803,Gear= HL,,,,286.00,,,,,,,,,
2,226,JS JRS,16,6/19/2025,1340,,579,0,,,,64.90755,-148.80803,Gear= HL,yes,,,582.00,,,,,yes,,,,
2,227,JS JRS,16,6/19/2025,1355,,518,0,,,,64.91231,-148.8054,Gear= HL,,,,522.00,,,,,,,,,
2,228,JS JRS,16,6/19/2025,1355,,550,0,,,,64.91231,-148.8054,Gear= HL,yes,,,554.00,,,,,yes,,,,
2,229,JS JRS,16,6/19/2025,1355,,548,0,,,,64.91231,-148.8054,Gear= HL,,,,552.00,,,,,yes,,,,
2,230,JS JRS,16,6/19/2025,1355,,620,0,,,,64.91231,-148.8054,Gear= HL,yes,yes,,623.00,,,,,yes,yes,,,
2,231,JS JRS,16,6/19/2025,1355,,482,0,,,,64.91231,-148.8054,Gear= HL,,,,486.00,,,,,,,,,
2,232,JS JRS,16,6/19/2025,1355,,595,0,,,,64.91231,-148.8054,Gear= HL,yes,,,598.00,,,,,yes,,,,
2,233,JS JRS,16,6/19/2025,1420,,610,0,,,,64.91281,-148.8064,Gear= HL,yes,yes,,613.00,,,,,yes,yes,,,
2,234,JS JRS,16,6/19/2025,1420,,488,0,,,,64.91281,-148.8064,Gear= HL,,,,492.00,,,,,,,,,
2,235,JS JRS,17,6/19/2025,1420,,521,0,,,,64.91281,-148.8064,Gear= HL,,,,525.00,,,,,,,,,
2,236,JS JRS,17,6/19/2025,1450,,491,0,,,,64.91499,-148.80962,Gear= HL,,,,495.00,,,,,,,,,
2,237,JS JRS,17,6/19/2025,1450,,460,0,,,,64.91499,-148.80962,Gear= HL,,,,465.00,,,,,,,,,
2,238,JS JRS,17,6/19/2025,1450,,585,0,,,,64.91499,-148.80962,Gear= HL,yes,,,588.00,,,,,yes,,,,
2,239,JS JRS,17,6/19/2025,1450,,620,0,,,,64.91499,-148.80962,Gear= HL,yes,yes,,623.00,,,,,yes,yes,,,
2,240,JS JRS,17,6/19/2025,1540,,530,0,,,,64.91009,-148.85196,Gear= HL,,,,534.00,,,,,,,,,
2,241,JS JRS,17,6/19/2025,1540,,480,0,,,,64.91009,-148.85196,Gear= HL,,,,484.00,,,,,,,,,
2,242,JS JRS,17,6/19/2025,1540,,526,0,,,,64.91009,-148.85196,Gear= HL,,,,530.00,,,,,,,,,
2,243,JS JRS,17,6/19/2025,1540,,525,0,,,,64.91009,-148.85196,Gear= HL,,,,529.00,,,,,,,,,
2,244,JS JRS,17,6/19/2025,1610,,518,0,,,,64.91041,-148.87962,Gear= HL,,,,522.00,,,,,,,,,
2,245,JS JRS,17,6/19/2025,1610,,538,0,,,,64.91041,-148.87962,Gear= HL,,,,542.00,,,,,,,,,
2,246,JS JRS,17,6/19/2025,1610,,535,0,,,,64.91041,-148.87962,Gear= HL,,,,539.00,,,,,,,,,
2,247,JS JRS,17,6/19/2025,1610,,673,0,,,,64.91041,-148.87962,Gear= HL,yes,yes,,675.00,,,,,yes,yes,,,
2,248,JS JRS,17,6/19/2025,1630,,450,0,,,,64.90899,-148.88469,Gear= HL,,,,455.00,,,,,,,,,
2,249,JS JRS,17,6/19/2025,1630,,502,0,,,,64.90899,-148.88469,Gear= HL,,,,506.00,,,,,,,,,
2,250,JS JRS,17,6/19/2025,1630,,463,0,,,,64.90899,-148.88469,Gear= HL,,,,468.00,,,,,,,,,
2,251,JS JRS,17,6/19/2025,1630,,470,0,,,,64.90899,-148.88469,Gear= HL,,,,474.00,,,,,,,,,
2,252,JS JRS,17,6/19/2025,1630,,575,0,,,,64.90899,-148.88469,Gear= HL,yes,,,578.00,,,,,yes,,,,
2,253,JS JRS,17,6/19/2025,1630,,595,0,,,,64.90899,-148.88469,Gear= HL,yes,,,598.00,,,,,yes,,,,
2,254,JS JRS,17,6/19/2025,1710,,507,0,,,,64.90544,-148.88518,Gear= HL,,,,511.00,,,,,,,,,
2,255,JS JRS,17,6/19/2025,1710,,552,0,,,,64.90544,-148.88518,Gear= HL,yes,,,556.00,,,,,yes,,,,
2,256,JS JRS,17,6/19/2025,1710,,506,0,,,,64.90544,-148.88518,Gear= HL,,,,510.00,,,,,,,,,
2,257,JS JRS,17,6/19/2025,1710,,446,0,,,,64.90544,-148.88518,Gear= HL,,,,451.00,,,,,,,,,
2,258,JS JRS,17,6/19/2025,1810,,518,0,,,,64.92074,-148.82954,Gear= HL,,,,522.00,,,,,,,,,
2,259,JS JRS,17,6/19/2025,1710,,537,0,,,,64.92074,-148.82954,Gear= HL,,,,541.00,,,,,,,,,
2,260,JS JRS,17,6/19/2025,1710,,567,0,,,,64.92074,-148.82954,Gear= HL,yes,,,570.00,,,,,yes,,,,
2,261,MA HP,18,6/19/2025,1020,,538,0,,,,64.9282,-148.80887,Gear= HL,,,,542.00,,,,,,,,,
2,262,MA HP,18,6/19/2025,1030,,497,0,,,,64.9282,-148.80887,Gear= HL,,,,501.00,,,,,,,,,
2,263,MA HP,18,6/19/2025,1044,,509,0,,,,64.9282,-148.80887,Gear= HL,,,,513.00,,,,,,,,,
2,264,MA HP,18,6/19/2025,1052,,483,0,,,,64.92739,-148.81122,Gear= HL,,,,487.00,,,,,,,,,
2,265,MA HP,18,6/19/2025,1108,,512,0,,,,64.92739,-148.81122,Gear= HL,,,,516.00,,,,,,,,,
2,266,MA HP,18,6/19/2025,1108,,530,0,,,,64.92726,-148.80401,Gear= HL,,,,534.00,,,,,,,,,
2,267,MA HP,18,6/19/2025,1110,,501,0,,,,64.92726,-148.80401,Gear= HL,,,,505.00,,,,,,,,,
2,268,MA HP,18,6/19/2025,1116,,562,0,,,,64.92726,-148.80401,Gear= HL,yes,,,566.00,,,,,yes,,,,
2,269,MA HP,18,6/19/2025,1119,,455,0,,,,64.92726,-148.80401,Gear= HL,,,,460.00,,,,,,,,,
2,270,MA HP,18,6/19/2025,1131,,465,0,,,,64.92726,-148.80401,Gear= HL,,,,470.00,,,,,,,,,
2,271,MA HP,18,6/19/2025,1132,,600,0,,,,64.92527,-148.80902,Gear= HL,yes,yes,,603.00,,,,,yes,yes,,,
2,272,MA HP,18,6/19/2025,1137,,564,0,,,,64.92527,-148.80902,Gear= HL,yes,,,568.00,,,,,yes,,,,
2,273,MA HP,18,6/19/2025,1147,,452,0,,,,64.92455,-148.80918,Gear= HL,,,,457.00,,,,,,,,,
2,274,MA HP,18,6/19/2025,1153,,540,0,,,,64.92455,-148.80918,Gear= HL,,,,544.00,,,,,,,,,
2,275,MA HP,18,6/19/2025,1154,,537,0,,,,64.92455,-148.80918,Gear= HL,,,,541.00,,,,,,,,,
2,276,MA HP,18,6/19/2025,1203,,479,0,,,,64.92211,-148.80863,Gear= HL,,,,483.00,,,,,,,,,
2,277,MA HP,18,6/19/2025,1205,,476,0,,,,64.92211,-148.80863,Gear= HL,,,,480.00,,,,,,,,,
2,278,MA HP,18,6/19/2025,1210,20964,662,1,,,,64.92134,-148.80786,RECAP;  Gear= HL,yes,yes,,670.00,CROA,64.9855,-148.8836,-8,yes,yes,,,
2,279,MA HP,18,6/19/2025,1226,,543,0,,,,64.92134,-148.80786,Gear= HL,,,,547.00,,,,,,,,,
2,280,MA HP,18,6/19/2025,1243,,578,0,,,,64.92134,-148.80786,Gear= HL,yes,,,581.00,,,,,yes,,,,
2,281,MA HP,19,6/19/2025,1255,,605,0,,,,64.91839,-148.80523,Gear= HL,yes,yes,,608.00,,,,,yes,yes,,,
2,282,MA HP,19,6/19/2025,1256,,604,0,,,,64.91839,-148.80523,Gear= HL,yes,yes,,607.00,,,,,yes,yes,,,
2,283,MA HP,19,6/19/2025,1306,,620,0,,,,64.91839,-148.80523,Gear= HL,yes,yes,,623.00,,,,,yes,yes,,,
2,284,MA HP,19,6/19/2025,1310,,534,0,,,,64.91916,-148.80569,Gear= HL,,,,538.00,,,,,,,,,
2,285,MA HP,19,6/19/2025,1330,20681,568,1,,,,64.91632,-148.80647,RECAP;  Gear= HL,yes,,,577.00,CROA,64.984877,-148.881865,-9,yes,,,,
2,286,MA HP,19,6/19/2025,1340,,504,0,,,,64.91632,-148.80647,Gear= HL,,,,508.00,,,,,,,,,
2,287,MA HP,19,6/19/2025,1517,,510,0,,,,64.89962,-148.82588,Gear= HL,,,,514.00,,,,,,,,,
2,288,MA HP,19,6/19/2025,1525,,504,0,,,,64.89962,-148.82588,Gear= GN,,,,508.00,,,,,,,,,
2,289,MA HP,19,6/19/2025,1554,,598,0,,,,64.94055,-148.86843,Gear= HL,yes,,,601.00,,,,,yes,yes,,,
2,290,MA HP,19,6/19/2025,1623,,495,0,,,,64.93036,-148.91163,Gear= HL,,,,499.00,,,,,,,,,
2,291,MA HP,19,6/19/2025,1629,,510,0,,,,64.93036,-148.91163,Gear= HL,,,,514.00,,,,,,,,,
2,292,MA HP,19,6/19/2025,1632,,456,0,,,,64.93036,-148.91163,Gear= HL,,,,461.00,,,,,,,,,
2,293,MA HP,19,6/19/2025,1751,,591,0,,,,64.92851,-148.83321,Gear= HL,yes,,,594.00,,,,,yes,,,,
2,294,MA HP,19,6/19/2025,1809,,793,0,,,,64.92851,-148.83321,Gear= HL,yes,,yes,794.00,,,,,yes,,yes,,
2,295,AB MS,20,6/19/2025,1014,,847,0,,,,64.93391,-148.85138,Gear= FN,yes,,yes,848.00,,,,,yes,,yes,,
2,296,AB MS,20,6/19/2025,1014,,675,0,,,,64.93391,-148.85138,Gear= FN,yes,yes,,677.00,,,,,yes,yes,,,
2,297,AB MS,20,6/19/2025,1034,,554,0,,,,64.91264,-148.84489,Gear= FN,yes,,,558.00,,,,,yes,,,,
2,298,AB MS,20,6/19/2025,1042,,576,0,,,,64.89354,-148.869,Gear= FN,yes,,,579.00,,,,,yes,,,,
2,299,AB MS,20,6/19/2025,1118,,796,0,,,,64.8979,-148.81801,Gear= FN,yes,,yes,797.00,,,,,yes,,yes,,
2,300,AB MS,20,6/19/2025,1129,,460,0,,,,64.90399,-148.81201,Gear= FN,,,,465.00,,,,,,,,,
2,301,AB MS,20,6/19/2025,1149,,437,0,,,,64.89539,-148.8347,Gear= FN,,,,442.00,,,,,,,,,
2,302,AB MS,20,6/19/2025,1149,,991,0,,,,64.89539,-148.8347,Gear= FN,yes,,yes,990.00,,,,,yes,,yes,,
2,303,AB MS,20,6/19/2025,1228,,532,0,,,,64.88533,-148.74272,Gear= FN,,,,536.00,,,,,,,,,
2,304,AB MS,20,6/19/2025,1315,,438,0,,,,64.89088,-148.82269,Gear= HL,,,,443.00,,,,,,,,,
2,305,AB MS,20,6/19/2025,1330,,513,0,,,,64.89088,-148.82269,Gear= HL,,,,517.00,,,,,,,,,
2,306,AB MS,20,6/19/2025,1408,,471,0,,,,64.89207,-148.82835,Gear= HL,,,,475.00,,,,,,,,,
2,307,AB MS,20,6/19/2025,1415,,521,0,,,,64.89207,-148.82835,Gear= HL,,,,525.00,,,,,,,,,
2,308,AB MS,20,6/19/2025,1425,,576,0,,,,64.89207,-148.82835,Gear= HL,yes,,,579.00,,,,,yes,,,,
2,309,AB MS,20,6/19/2025,1434,,528,0,,,,64.89207,-148.82835,Gear= HL,,,,532.00,,,,,,,,,
2,310,AB MS,20,6/19/2025,1446,,554,0,,,,64.89207,-148.82835,Gear= HL,yes,,,558.00,,,,,yes,,,,
2,311,AB MS,20,6/19/2025,1453,,480,0,,,,64.89207,-148.82835,Gear= HL,,,,484.00,,,,,,,,,
2,312,AB MS,20,6/19/2025,1555,,508,0,,,,64.89207,-148.82835,Gear= HL,,,,512.00,,,,,,,,,
2,313,AB MS,20,6/19/2025,1606,,511,0,,,,64.89281,-148.83292,Gear= HL,,,,515.00,,,,,,,,,
2,314,AB MS,20,6/19/2025,1613,,472,0,,,,64.89281,-148.83292,Gear= HL,,,,476.00,,,,,,,,,
2,315,AB MS,21,6/19/2025,1618,,486,0,,,,64.89229,-148.83348,Gear= HL,,,,490.00,,,,,,,,,
2,316,AB MS,21,6/19/2025,1623,,484,0,,,,64.89229,-148.83348,Gear= HL,,,,488.00,,,,,,,,,
2,317,AB MS,21,6/19/2025,1635,,577,0,,,,64.89229,-148.83348,Gear= HL,yes,,,580.00,,,,,yes,,,,
2,318,AB MS,21,6/19/2025,1637,,551,0,,,,64.89229,-148.83348,Gear= HL,yes,,,555.00,,,,,yes,,,,
2,319,AB MS,21,6/19/2025,1732,,268,0,,,,64.90545,-148.8544,Gear= FN,,,,275.00,,,,,,,,,
2,320,AB MS,21,6/19/2025,1739,,566,0,,,,64.91264,-148.84489,Gear= FN,yes,,,569.00,,,,,yes,,,,
2,321,AB MS,21,6/19/2025,1817,,611,0,,,,64.94804,-148.80003,Gear= FN,yes,yes,,614.00,,,,,yes,yes,,,
2,322,BC RS,22,6/19/2025,1015,,687,0,,,,64.94047,-148.85526,Gear= HL,yes,yes,,689.00,,,,,yes,yes,,,
2,323,BC RS,22,6/19/2025,1020,20145,665,1,,,,64.94047,-148.85526,RECAP;  Gear= HL,yes,yes,,671.00,CROA,64.98491,-148.88188,-6,yes,yes,,,
2,324,BC RS,22,6/19/2025,1023,,530,0,,,,64.94047,-148.85526,Gear= HL,,,,534.00,,,,,,,,,
2,325,BC RS,22,6/19/2025,1030,,625,0,,,,64.94058,-148.85472,Gear= HL,yes,yes,,628.00,,,,,yes,yes,,,
2,326,BC RS,22,6/19/2025,1035,,547,0,,,,64.94058,-148.85472,Gear= HL,,,,551.00,,,,,yes,,,,
2,327,BC RS,22,6/19/2025,1118,,502,0,,,,64.94238,-148.85773,Gear= HL,,,,506.00,,,,,,,,,
2,328,BC RS,22,6/19/2025,1127,,709,0,,,,64.94016,-148.85593,Gear= HL,yes,yes,,711.00,,,,,yes,yes,,,
2,329,BC RS,22,6/19/2025,1130,,668,0,,,,64.94016,-148.85593,Gear= HL,yes,yes,,670.00,,,,,yes,yes,,,
2,330,BC RS,22,6/19/2025,1158,,540,0,,,,64.93867,-148.85744,Gear= HL,,,,544.00,,,,,,,,,
2,331,BC RS,22,6/19/2025,1205,,603,0,,,,64.93867,-148.85744,Gear= HL,yes,yes,,606.00,,,,,yes,yes,,,
2,332,BC RS,22,6/19/2025,1306,,931,0,,,,64.94023,-148.85503,Gear= J,yes,,yes,931.00,,,,,yes,,yes,,
2,333,BC RS,22,6/19/2025,1321,,736,0,,,,64.94023,-148.85503,Gear= J,yes,,yes,738.00,,,,,yes,,yes,,
2,334,BC RS,22,6/19/2025,1333,,722,0,,,,64.93904,-148.85495,Gear= GN,yes,,yes,724.00,,,,,yes,,yes,,
2,335,BC RS,22,6/19/2025,1351,,765,0,,,,64.94089,-148.85045,Gear= HL,yes,,yes,766.00,,,,,yes,,yes,,
2,336,BC RS,22,6/19/2025,1400,,856,0,,,,64.93944,-148.85535,Gear= J,yes,,yes,856.00,,,,,yes,,yes,,
2,337,BC RS,22,6/19/2025,1408,,731,0,,,,64.93904,-148.85495,Gear= GN,yes,,yes,733.00,,,,,yes,,yes,,
2,338,BC RS,22,6/19/2025,1511,,698,0,,,,64.94022,-148.85532,Gear= J,yes,yes,,700.00,,,,,yes,yes,,,
2,339,BC RS,22,6/19/2025,1520,,723,0,,,,64.93872,-148.85428,Gear= J,yes,,yes,725.00,,,,,yes,,yes,,
2,340,BC RS,22,6/19/2025,1535,,581,0,,,,64.94032,-148.85127,Gear= HL,yes,,,584.00,,,,,yes,,,,
2,341,BC RS,22,6/19/2025,1534,,464,0,,,,64.94006,-148.85042,Gear= HL,,,,469.00,,,,,,,,,
2,342,BC RS,23,6/19/2025,1542,,524,0,,,,64.94,-148.84982,Gear= HL,,,,528.00,,,,,,,,,
2,343,BC RS,23,6/19/2025,1610,,745,0,,,,64.93864,-148.85564,Gear= J,yes,,yes,747.00,,,,,yes,,yes,,
2,344,BC RS,23,6/19/2025,1630,,567,0,,,,64.93517,-148.8291,Gear= HL,yes,,,570.00,,,,,yes,,,,
2,345,BC RS,23,6/19/2025,1635,,578,0,,,,64.93517,-148.8291,Gear= HL,yes,,,581.00,,,,,yes,,,,
2,346,BC RS,23,6/19/2025,1640,20285,615,1,,,,64.93517,-148.8291,RECAP;  Gear= HL,yes,yes,,610.00,CROA,64.98561,-148.8803,5,yes,yes,,,
2,347,BC RS,23,6/19/2025,1642,,533,0,,,,64.93517,-148.8291,Gear= HL,,,,537.00,,,,,,,,,
2,348,BC RS,23,6/19/2025,1650,,522,0,,,,64.93517,-148.8291,Gear= HL,,,,526.00,,,,,,,,,
2,349,BC RS,23,6/19/2025,1650,,632,0,,,,64.93517,-148.8291,Gear= HL,yes,yes,,635.00,,,,,yes,yes,,,
2,350,BC RS,23,6/19/2025,1700,,525,0,,,,64.93517,-148.8291,Gear= HL,,,,529.00,,,,,,,,,
2,351,BC RS,23,6/19/2025,1700,,502,0,,,,64.93517,-148.8291,Gear= HL,,,,506.00,,,,,,,,,
2,352,MA HP,24,6/20/2025,1145,,684,0,,,,64.92846,-148.83335,Gear= HL,yes,yes,,686.00,,,,,yes,yes,,,
2,353,MA HP,24,6/20/2025,1217,,658,0,,,,64.92846,-148.83335,Gear= HL,yes,yes,,661.00,,,,,yes,yes,,,
2,354,MA HP,24,6/20/2025,1316,,982,0,,,,64.89788,-148.8287,Gear= HL,yes,,yes,981.00,,,,,yes,,yes,,
2,355,MA HP,24,6/20/2025,1330,21300,686,1,,,,64.89609,-148.83357,RECAP;  Gear= HL,yes,yes,,698.00,CROA,64.984668,-148.881455,-12,yes,yes,,,
2,356,MA HP,24,6/20/2025,1526,,647,0,,,,64.92391,-148.85234,Gear= HL,yes,yes,,650.00,,,,,yes,yes,,,
2,357,MA HP,24,6/20/2025,1532,,513,0,,,,64.92391,-148.85234,Gear= HL,,,,517.00,,,,,,,,,
2,358,MA HP,24,6/20/2025,1532,,504,0,,,,64.92391,-148.85234,Gear= HL,,,,508.00,,,,,,,,,
2,359,MA HP,24,6/20/2025,1534,,535,0,,,,64.92391,-148.85234,Gear= HL,,,,539.00,,,,,,,,,
2,360,MA HP,24,6/20/2025,1540,,534,0,,,,64.92391,-148.85234,Gear= HL,,,,538.00,,,,,,,,,
2,361,MA HP,24,6/20/2025,1546,,527,0,,,,64.92391,-148.85234,Gear= HL,,,,531.00,,,,,,,,,
2,362,MA HP,24,6/20/2025,1551,,604,0,,,,64.92417,-148.85541,Gear= HL,yes,yes,,607.00,,,,,yes,yes,,,
2,363,MA HP,24,6/20/2025,1611,,579,0,,,,64.93608,-148.85202,Gear= HL,yes,,,582.00,,,,,yes,,,,
2,364,MA HP,24,6/20/2025,1612,,560,0,,,,64.93608,-148.85202,Gear= HL,yes,,,564.00,,,,,yes,,,,
2,365,MA HP,24,6/20/2025,1613,,511,0,,,,64.93608,-148.85202,Gear= HL,,,,515.00,,,,,,,,,
2,366,MA HP,24,6/20/2025,1617,,560,0,,,,64.93608,-148.85202,Gear= HL,yes,,,564.00,,,,,yes,,,,
2,367,AB MS,25,6/20/2025,941,,518,0,,,,64.95147,-148.80763,Gear= HL,,,,522.00,,,,,,,,,
2,368,AB MS,25,6/20/2025,1026,,517,0,,,,64.91264,-148.84489,Gear= FN,,,,521.00,,,,,,,,,
2,369,AB MS,25,6/20/2025,1026,,911,0,,,,64.91264,-148.84489,Gear= FN,yes,,yes,911.00,,,,,yes,,yes,,
2,370,AB MS,25,6/20/2025,1042,,287,0,,,,64.902,-148.84106,Gear= FN,,,,293.00,,,,,,,,,
2,371,AB MS,25,6/20/2025,1056,,246,0,,,,64.8979,-148.81801,Gear= FN,,,,253.00,,,,,,,,,
2,372,AB MS,25,6/20/2025,1103,,446,0,,,,64.89178,-148.82466,Gear= FN,,,,451.00,,,,,,,,,
2,373,AB MS,25,6/20/2025,1103,,686,0,,,,64.89178,-148.82466,Gear= FN,yes,yes,,688.00,,,,,yes,yes,,,
2,374,AB MS,25,6/20/2025,1111,,292,0,,,,64.89539,-148.8347,Gear= FN,,,,298.00,,,,,,,,,
2,375,AB MS,25,6/20/2025,1122,,572,0,,,,64.88446,-148.85451,Gear= FN,yes,,,575.00,,,,,yes,,,,
2,376,AB MS,25,6/20/2025,1122,,516,0,,,,64.88446,-148.85451,Gear= FN,,,,520.00,,,,,,,,,
2,377,AB MS,25,6/20/2025,1122,,494,0,,,,64.88446,-148.85451,Gear= FN,,,,498.00,,,,,,,,,
2,378,AB MS,25,6/20/2025,1122,,462,0,,,,64.88446,-148.85451,Gear= FN,,,,467.00,,,,,,,,,
2,379,AB MS,25,6/20/2025,1122,,278,0,,,,64.88446,-148.85451,Gear= FN,,,,285.00,,,,,,,,,
2,380,AB MS,25,6/20/2025,1417,,516,0,,,,64.94028,-148.85382,Gear= HL,,,,520.00,,,,,,,,,
2,381,AB MS,25,6/20/2025,1425,,501,0,,,,64.94028,-148.85382,Gear= HL,,,,505.00,,,,,,,,,
2,382,AB MS,25,6/20/2025,1447,21517,696,1,,,,64.94047,-148.85065,RECAP;  Gear= GN,yes,yes,,694.00,CROA,64.983365,-148.893464,2,yes,yes,,,
2,383,AB MS,25,6/20/2025,1500,,485,0,,,,64.93951,-148.85556,Gear= HL,,,,489.00,,,,,,,,,
2,384,AB MS,25,6/20/2025,1511,,652,0,,,,64.93951,-148.85556,Gear= HL,yes,yes,,655.00,,,,,yes,yes,,,
2,385,AB MS,25,6/20/2025,1515,,687,0,,,,64.93951,-148.85556,Gear= HL,yes,yes,,689.00,,,,,yes,yes,,,
2,386,AB MS,25,6/20/2025,1535,,501,0,,,,64.93848,-148.85591,Gear= GN,,,,505.00,,,,,,,,,
2,387,AB MS,26,6/20/2025,1553,,651,0,,,,64.93913,-148.85478,Gear= HL,yes,yes,,654.00,,,,,yes,yes,,,
2,388,AB MS,26,6/20/2025,1635,,265,0,,,,64.93391,-148.85138,corrected long; Gear= FN,,,,272.00,,,,,,,,,
2,389,AB MS,26,6/20/2025,1705,,320,0,,,,64.91264,-148.84489,Gear= FN,,,,326.00,,,,,,,,,
2,390,AB MS,26,6/20/2025,1705,,258,0,,,,64.91264,-148.84489,Gear= FN,,,,265.00,,,,,,,,,
2,391,AB MS,26,6/20/2025,1705,,256,0,,,,64.91264,-148.84489,Gear= FN,,,,263.00,,,,,,,,,
2,392,AB MS,26,6/20/2025,1742,,237,0,,,,64.8979,-148.81801,Gear= FN,,,,244.00,,,,,,,,,
2,393,AB MS,26,6/20/2025,1751,,539,0,,,,64.91274,-148.79865,Gear= FN,,,,543.00,,,,,,,,,
2,394,AB MS,26,6/20/2025,1832,,602,0,,,,64.94804,-148.80003,Gear= FN,yes,yes,,605.00,,,,,yes,yes,,,
2,395,AB MS,26,6/20/2025,1832,,724,0,,,,64.94804,-148.80003,Gear= FN,yes,,yes,726.00,,,,,yes,,yes,,
2,396,JS JRS,27,6/20/2025,939,,818,0,,,,64.91023,-148.84868,Gear= J,yes,,yes,819.00,,,,,yes,,yes,,
2,397,JS JRS,27,6/20/2025,1000,1234,946,0,,,,64.90468,-148.84785,"2018 RECAP, NOT FROM 2025;  Gear= J",yes,,yes,945.00,,,,,yes,,yes,,
2,398,JS JRS,27,6/20/2025,1040,,506,0,,,,64.90468,-148.84785,Gear= HL,,,,510.00,,,,,,,,,
2,399,JS JRS,27,6/20/2025,1130,,543,0,,,,64.88638,-148.84613,Gear= HL,,,,547.00,,,,,,,,,
2,400,JS JRS,27,6/20/2025,1130,,600,0,,,,64.88638,-148.84613,Gear= HL,yes,yes,,603.00,,,,,yes,yes,,,
2,401,JS JRS,27,6/20/2025,1130,,530,0,,,,64.88638,-148.84613,Gear= HL,,,,534.00,,,,,,,,,
2,402,JS JRS,27,6/20/2025,1130,,517,0,,,,64.88638,-148.84613,Gear= HL,,,,521.00,,,,,,,,,
2,403,JS JRS,27,6/20/2025,1130,,482,0,,,,64.88638,-148.84613,Gear= HL,,,,486.00,,,,,,,,,
2,404,JS JRS,27,6/20/2025,1205,,622,0,,,,64.88908,-148.84767,Gear= HL,yes,yes,,625.00,,,,,yes,yes,,,
2,405,JS JRS,27,6/20/2025,1250,,610,0,,,,64.89139,-148.82388,Gear= HL,yes,yes,,613.00,,,,,yes,yes,,,
2,406,JS JRS,27,6/20/2025,1250,,553,0,,,,64.89139,-148.82388,Gear= HL,yes,,,557.00,,,,,yes,,,,
2,407,JS JRS,27,6/20/2025,1250,,500,0,,,,64.89139,-148.82388,Gear= HL,,,,504.00,,,,,,,,,
2,408,JS JRS,27,6/20/2025,1250,,584,0,,,,64.89139,-148.82388,Gear= HL,yes,,,587.00,,,,,yes,,,,
